path,config_id,class,config_json,leaf,params,macs,input_kind,input_shapes,out_shapes,count,lat_mean_ms,lat_median_ms,lat_std_ms
model.23.cv3.1.0.1.conv,32e3e6c6f84c211c,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,10240,12288000,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",7,1.2195,0.9626,0.3581
model.23.cv3.1.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",7,2.2365,2.1079,0.3056
model.23.cv3.1.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",7,1.256,1.1656,0.2558
model.23.cv3.1.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,864000,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",7,0.8187,0.8396,0.1147
model.23.cv3.1.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",7,0.9416,0.9531,0.0714
model.23.cv3.1.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,7680000,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",7,0.7358,0.7381,0.0624
model.23.cv3.1.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,7680000,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",7,0.7149,0.692,0.0572
model.23.cv3.2,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,37376,,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",7,3.6621,3.8356,0.342
model.23.cv3.2.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,23456,,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",7,1.9492,1.7949,0.3905
model.23.cv3.2.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,2816,,tensor,"[[1, 256, 15, 20]]","[[1, 256, 15, 20]]",7,1.12,1.0149,0.3181
model.23.cv3.2.0.0.conv,1f19a8bb82916c1e,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 256, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 256, ""padding"": [1, 1], ""stride"": [1, 1]}",True,2304,691200,tensor,"[[1, 256, 15, 20]]","[[1, 256, 15, 20]]",7,0.9285,0.8099,0.3101
model.23.cv3.2.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,20640,,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",7,0.7951,0.7228,0.2237
model.23.cv3.2.0.1.conv,5d788137f50eda55,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,20480,6144000,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",7,0.6399,0.5725,0.2203
model.23.cv3.2.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",7,1.294,1.0687,0.3705
model.23.cv3.2.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",7,0.7294,0.5411,0.3238
model.23.cv3.2.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,216000,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",7,0.5802,0.3984,0.3148
model.23.cv3.2.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",7,0.5327,0.523,0.05
model.23.cv3.2.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,1920000,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",7,0.3836,0.3671,0.0397
model.23.cv3.2.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,1920000,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",7,0.3736,0.3679,0.0578
model.23.dfl,72e101dbcdb1c173,DFL,"{""class"": ""DFL""}",False,16,,tensor,"[[1, 64, 6300]]","[[1, 4, 6300]]",7,3.3701,3.4817,0.1718
model.23.dfl.conv,c8d53189cd2396c8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [1, 1], ""out_channels"": 1, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16,403200,tensor,"[[1, 16, 4, 6300]]","[[1, 1, 4, 6300]]",7,1.4341,1.3276,0.2914
