path,config_id,class,config_json,leaf,params,macs,input_kind,input_shapes,out_shapes,count,lat_mean_ms,lat_median_ms,lat_std_ms
model.23.cv3.1.0.1.conv,32e3e6c6f84c211c,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,10240,12288000,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",5,1.0164,1.0045,0.0248
model.23.cv3.1.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",5,1.7887,1.7944,0.037
model.23.cv3.1.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",5,0.8544,0.8497,0.0273
model.23.cv3.1.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,864000,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",5,0.6424,0.6318,0.0283
model.23.cv3.1.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",5,0.8958,0.8876,0.0299
model.23.cv3.1.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,7680000,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",5,0.6914,0.6704,0.034
model.23.cv3.1.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,7680000,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",5,1.1732,1.207,0.3269
model.23.cv3.2,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,37376,,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",5,3.4429,3.5364,0.302
model.23.cv3.2.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,23456,,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",5,1.8845,1.7047,0.2694
model.23.cv3.2.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,2816,,tensor,"[[1, 256, 15, 20]]","[[1, 256, 15, 20]]",5,1.1106,0.957,0.2612
model.23.cv3.2.0.0.conv,1f19a8bb82916c1e,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 256, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 256, ""padding"": [1, 1], ""stride"": [1, 1]}",True,2304,691200,tensor,"[[1, 256, 15, 20]]","[[1, 256, 15, 20]]",5,0.918,0.7631,0.2593
model.23.cv3.2.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,20640,,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",5,0.7408,0.7478,0.0131
model.23.cv3.2.0.1.conv,5d788137f50eda55,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,20480,6144000,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",5,0.563,0.5628,0.0099
model.23.cv3.2.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",5,1.1539,1.0729,0.1775
model.23.cv3.2.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",5,0.5959,0.5328,0.1301
model.23.cv3.2.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,216000,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",5,0.4385,0.3884,0.1041
model.23.cv3.2.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",5,0.5274,0.5108,0.0489
model.23.cv3.2.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,1920000,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",5,0.3804,0.3665,0.0417
model.23.cv3.2.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,1920000,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",5,0.3594,0.3372,0.0559
model.23.dfl,72e101dbcdb1c173,DFL,"{""class"": ""DFL""}",False,16,,tensor,"[[1, 64, 6300]]","[[1, 4, 6300]]",5,3.2747,3.2415,0.1046
model.23.dfl.conv,c8d53189cd2396c8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [1, 1], ""out_channels"": 1, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16,403200,tensor,"[[1, 16, 4, 6300]]","[[1, 1, 4, 6300]]",5,1.1846,1.2227,0.0665
