path,config_id,class,config_json,leaf,params,macs,input_kind,input_shapes,out_shapes,count,lat_mean_ms,lat_median_ms,lat_std_ms
model.23.cv3.1.0.1.conv,32e3e6c6f84c211c,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,10240,12288000,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",29,1.1197,1.0828,0.1621
model.23.cv3.1.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",29,2.2066,2.0252,0.4144
model.23.cv3.1.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",29,1.0504,0.9415,0.2563
model.23.cv3.1.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,864000,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",29,0.7918,0.723,0.1534
model.23.cv3.1.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",29,1.1113,0.9156,0.3483
model.23.cv3.1.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,7680000,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",29,0.8748,0.7008,0.3189
model.23.cv3.1.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,7680000,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",29,0.8737,0.7751,0.2866
model.23.cv3.2,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,37376,,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",29,3.5891,3.6198,0.4516
model.23.cv3.2.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,23456,,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",29,1.8148,1.7089,0.3863
model.23.cv3.2.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,2816,,tensor,"[[1, 256, 15, 20]]","[[1, 256, 15, 20]]",29,1.0264,0.9124,0.361
model.23.cv3.2.0.0.conv,1f19a8bb82916c1e,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 256, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 256, ""padding"": [1, 1], ""stride"": [1, 1]}",True,2304,691200,tensor,"[[1, 256, 15, 20]]","[[1, 256, 15, 20]]",29,0.8117,0.7199,0.3152
model.23.cv3.2.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,20640,,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",29,0.7545,0.7307,0.1147
model.23.cv3.2.0.1.conv,5d788137f50eda55,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,20480,6144000,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",29,0.5789,0.5717,0.0599
model.23.cv3.2.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",29,1.3031,1.1574,0.3334
model.23.cv3.2.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",29,0.6647,0.5387,0.2824
model.23.cv3.2.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,216000,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",29,0.5139,0.3865,0.276
model.23.cv3.2.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",29,0.6062,0.5314,0.2029
model.23.cv3.2.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,1920000,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",29,0.4405,0.3824,0.1815
model.23.cv3.2.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,1920000,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",29,0.4233,0.342,0.2138
model.23.dfl,72e101dbcdb1c173,DFL,"{""class"": ""DFL""}",False,16,,tensor,"[[1, 64, 6300]]","[[1, 4, 6300]]",29,3.2162,3.1464,0.3699
model.23.dfl.conv,c8d53189cd2396c8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [1, 1], ""out_channels"": 1, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16,403200,tensor,"[[1, 16, 4, 6300]]","[[1, 1, 4, 6300]]",29,1.4291,1.2812,0.3258
