path,config_id,class,config_json,leaf,params,macs,input_kind,input_shapes,out_shapes,count,lat_mean_ms,lat_median_ms,lat_std_ms
model.23.cv3.1.0.1.conv,32e3e6c6f84c211c,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 128, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,10240,12288000,tensor,"[[1, 128, 30, 40]]","[[1, 80, 30, 40]]",5,1.0086,0.968,0.0943
model.23.cv3.1.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",5,2.1493,2.1823,0.3039
model.23.cv3.1.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",5,0.8755,0.8508,0.0668
model.23.cv3.1.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,864000,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",5,0.6481,0.6214,0.0509
model.23.cv3.1.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",5,1.2378,1.1435,0.3162
model.23.cv3.1.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,7680000,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",5,1.0188,0.9386,0.311
model.23.cv3.1.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,7680000,tensor,"[[1, 80, 30, 40]]","[[1, 80, 30, 40]]",5,0.8618,0.8467,0.0955
model.23.cv3.2,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,37376,,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",5,3.7831,3.7804,0.5892
model.23.cv3.2.0,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,23456,,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",5,1.8979,1.6365,0.4055
model.23.cv3.2.0.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,2816,,tensor,"[[1, 256, 15, 20]]","[[1, 256, 15, 20]]",5,1.1464,0.8497,0.376
model.23.cv3.2.0.0.conv,1f19a8bb82916c1e,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 256, ""in_channels"": 256, ""kernel_size"": [3, 3], ""out_channels"": 256, ""padding"": [1, 1], ""stride"": [1, 1]}",True,2304,691200,tensor,"[[1, 256, 15, 20]]","[[1, 256, 15, 20]]",5,0.9606,0.6806,0.3662
model.23.cv3.2.0.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,20640,,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",5,0.7182,0.7334,0.0454
model.23.cv3.2.0.1.conv,5d788137f50eda55,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 256, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,20480,6144000,tensor,"[[1, 256, 15, 20]]","[[1, 80, 15, 20]]",5,0.5422,0.5485,0.0326
model.23.cv3.2.1,2b0e95bfcbd5c89c,Sequential,"{""class"": ""Sequential""}",False,7440,,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",5,1.4063,1.456,0.336
model.23.cv3.2.1.0,2188c0829e6d5cd1,DWConv,"{""class"": ""DWConv""}",False,880,,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",5,0.6107,0.5202,0.1676
model.23.cv3.2.1.0.conv,bad3a9a20ad05df8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 80, ""in_channels"": 80, ""kernel_size"": [3, 3], ""out_channels"": 80, ""padding"": [1, 1], ""stride"": [1, 1]}",True,720,216000,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",5,0.4543,0.3796,0.1692
model.23.cv3.2.1.1,badac5f330c0bb8c,Conv,"{""class"": ""Conv""}",False,6560,,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",5,0.7653,0.8143,0.2502
model.23.cv3.2.1.1.conv,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6400,1920000,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",5,0.5649,0.5305,0.233
model.23.cv3.2.2,a5f3b7a368f1fd18,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 80, ""kernel_size"": [1, 1], ""out_channels"": 80, ""padding"": [0, 0], ""stride"": [1, 1]}",True,6480,1920000,tensor,"[[1, 80, 15, 20]]","[[1, 80, 15, 20]]",5,0.4269,0.3957,0.0904
model.23.dfl,72e101dbcdb1c173,DFL,"{""class"": ""DFL""}",False,16,,tensor,"[[1, 64, 6300]]","[[1, 4, 6300]]",5,2.8953,2.8411,0.1867
model.23.dfl.conv,c8d53189cd2396c8,Conv2d,"{""class"": ""Conv2d"", ""dilation"": [1, 1], ""groups"": 1, ""in_channels"": 16, ""kernel_size"": [1, 1], ""out_channels"": 1, ""padding"": [0, 0], ""stride"": [1, 1]}",True,16,403200,tensor,"[[1, 16, 4, 6300]]","[[1, 1, 4, 6300]]",5,1.1647,1.1623,0.0451
